"identity_id","stage","id","file","sex","age","class","occupation","role","prop","prop_group","body","direction","hair_color","skin_tone","features","clothing","marital_status","expression","headwear_type","source_file","source_sha256","reference_files","prompt","sha256"
"I084","old","I084_old","portraits/I084_old.png","f","70","labour","spinner","방적하는 여인","spindle","other","average","left","grey-white hair with remnants of black","light warm beige with reddish undertone","short broad forehead over a long oval face; wide-set large grey-brown eyes; very thin long straight nose with small bent tip; broad thick lips with shallow cupid bow; blunt heavy chin; small ears set unusually high","plain faded madder homespun kirtle with rough oatmeal linen neckline, visibly coarse weave, simple working posture","married","sharp_suspicious","colored_headscarf","provenance/raw/I084_old.png","a65a065cce835d0a045a447c07841b06a7325a03ae39d254c354e499b0a8118e","provenance/references/22c50797415c-I084_old-r1-ref0.png","Use case: identity-preserve. The input portrait is this exact person's YOUNG stage. Paint a complete new square opaque portrait of THE SAME INDIVIDUAL at the specified older age, retaining unmistakable skull, nose shape, eye spacing, lips, ears, facial proportions, skin undertone, body build, head direction, lighting, flat grey-brown background, and painterly style. Preserve same prop accurately and no new objects. This is realistic aging, not a different actor or makeup mask. Mature45 must show visible forehead/crowfoot/nasolabial aging and grey strands; old70 needs obvious grey-white hair, age spots, eyelid/cheek sag and deeper natural wrinkles while preserving skeleton. Requested stage headwear and expression may change. Single completed portrait, no collage/text. Detailed target: ONE complete hand-painted natural realistic bust of I084, a 70-year-old woman, southern England around 1300, role: spinner. Genuinely facing image LEFT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: short broad forehead over a long oval face; wide-set large grey-brown eyes; very thin long straight nose with small bent tip; broad thick lips with shallow cupid bow; blunt heavy chin; small ears set unusually high. Build: ordinary medium neck and shoulders, moderate cheek tissue. Skin: light warm beige with reddish undertone; never connect skin tone or body to class, morality or nationality. Hair: grey-white hair with remnants of black; natural female hair consistent with headwear. Age: Same person at seventy: clearly visible deeper wrinkles, eyelid and cheek sag, age spots, grey-white thinning hair; preserve all distinctive skeletal landmarks. Expression: clearly legible focused questioning look, narrowed attentive eyes and slightly raised outer brow, firm mouth; sharp not villainous. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: plain faded madder homespun kirtle with rough oatmeal linen neckline, visibly coarse weave, simple working posture. Headwear: muted ochre or russet cloth headscarf tied close around head, visibly colored not white. Prop staging, exactly: one short wooden drop spindle with cream yarn held delicately in the LEFT fingers at the low edge. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","591d1d120163b29d2d6d2dcda128cd5d54c67937ea33cc06e9cad1d9766cf959"
"I085","young","I085_young","portraits/I085_young.png","f","24","artisan","weaver","직조공 여인","none","none","heavy","right","russet brown","pale yellow-ivory","very broad high domed forehead; tiny close-set blue eyes and widely spaced eyebrows; short wide nose with deep saddle bridge; full lower cheeks; long thin asymmetrical mouth; large square unnotched chin; narrow pointed ears","good dark teal wool kirtle with russet sleeveless work overdress, sturdy woven checked apron and neat plain cuffs, prosperous artisan quality","married","neutral","barbette_fillet","provenance/raw/I085_young.png","cadf1d8cec3f6c0bdf3a3a8ba101664f97c10fa7a247365c1cff08a92a8bfa83","provenance/references/5ab20f510948-style-1.jpg","Use case: historical-scene. Generate one complete square 256-ready painted portrait asset, not a sheet. Reference image is STYLE ONLY: match its restrained natural painterly realism, soft upper-left light, opaque uniform muted grey-brown background, head to lower-bust framing and material rendering. Create a genuinely new person; do not copy any reference face. No text, border or frame. Keep full headwear and upper shoulders inside image with a little top margin. Strongly distinct facial anatomy, natural unidealized person. All age stages will share this identity. No paper/book/scroll unless explicitly requested. ONE complete hand-painted natural realistic bust of I085, a 24-year-old woman, southern England around 1300, role: weaver. Genuinely facing image RIGHT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: very broad high domed forehead; tiny close-set blue eyes and widely spaced eyebrows; short wide nose with deep saddle bridge; full lower cheeks; long thin asymmetrical mouth; large square unnotched chin; narrow pointed ears. Build: full cheeks, substantial neck and broad fleshy shoulders, visibly heavier build; not caricature. Skin: pale yellow-ivory; never connect skin tone or body to class, morality or nationality. Hair: russet brown; natural female hair consistent with headwear. Age: A genuinely grown young adult with adult jaw, longer neck and adult shoulders, youthful firm skin without deep age wrinkles. Expression: quiet neutral relaxed mouth and naturally alert eyes. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: good dark teal wool kirtle with russet sleeveless work overdress, sturdy woven checked apron and neat plain cuffs, prosperous artisan quality. Headwear: historically correct linen barbette strap under chin and narrow fillet across crown, side hair gathered into restrained netted crespines; no fantasy crown. Prop staging, exactly: hands relaxed below frame, no shuttle, cloth sample, book or scroll. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","879882104901775756d474bad1b05c66ee3063a5c695d07bac26ca76045ccb26"
"I085","mature","I085_mature","portraits/I085_mature.png","f","45","artisan","weaver","직조공 여인","none","none","heavy","right","russet brown with visible grey strands","pale yellow-ivory","very broad high domed forehead; tiny close-set blue eyes and widely spaced eyebrows; short wide nose with deep saddle bridge; full lower cheeks; long thin asymmetrical mouth; large square unnotched chin; narrow pointed ears","good dark teal wool kirtle with russet sleeveless work overdress, sturdy woven checked apron and neat plain cuffs, prosperous artisan quality","married","tired_worried","coif","provenance/raw/I085_mature.png","81031516e19f78d974ea9517b6ee950e1600aafe1dabecb89755e1f7075d799b","provenance/references/879882104901-I085_mature-r1-ref0.png","Use case: identity-preserve. Edit the ONE person in the supplied reference portrait into their specified later age. This is the exact same individual: preserve their distinctive skull proportions, eye placement, nose shape, chin, mouth and ears, skin tone, build, direction, soft upper-left light, flat opaque grey-brown background, natural painterly rendering and square bust framing. Age skin and facial tissue clearly: mature age45 has modest lines and age-related softness, old age70 has convincing forehead and eye creases, cheek/neck aging and grey hair without changing identity. Stage-specific headwear and clothing changes as below. Keep stated prop plainly visible, do not introduce additional props. Paint complete coherent natural portrait not a layer overlay. ONE complete hand-painted natural realistic bust of I085, a 45-year-old woman, southern England around 1300, role: weaver. Genuinely facing image RIGHT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: very broad high domed forehead; tiny close-set blue eyes and widely spaced eyebrows; short wide nose with deep saddle bridge; full lower cheeks; long thin asymmetrical mouth; large square unnotched chin; narrow pointed ears. Build: full cheeks, substantial neck and broad fleshy shoulders, visibly heavier build; not caricature. Skin: pale yellow-ivory; never connect skin tone or body to class, morality or nationality. Hair: russet brown with visible grey strands; natural female hair consistent with headwear. Age: Same person at forty-five: visible moderate crow feet, forehead creases and nasolabial folds, subtle greying and mature tissue; not merely a changed hat. Expression: clearly legible restrained concern or fatigue, knitted inner brows and weary softened mouth, no moral coding. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: good dark teal wool kirtle with russet sleeveless work overdress, sturdy woven checked apron and neat plain cuffs, prosperous artisan quality. Headwear: close plain white linen coif tied discreetly beneath chin, not a long white veil. Prop staging, exactly: hands relaxed below frame, no shuttle, cloth sample, book or scroll. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","9ae8d5734cf1c5da17e123bd06bcdcbc53a69db7b24568d553328e4fc051961f"
"I085","old","I085_old","portraits/I085_old.png","f","70","artisan","weaver","직조공 여인","none","none","heavy","right","grey-white hair with remnants of russet brown","pale yellow-ivory","very broad high domed forehead; tiny close-set blue eyes and widely spaced eyebrows; short wide nose with deep saddle bridge; full lower cheeks; long thin asymmetrical mouth; large square unnotched chin; narrow pointed ears","good dark teal wool kirtle with russet sleeveless work overdress, sturdy woven checked apron and neat plain cuffs, prosperous artisan quality","married","neutral","hood","provenance/raw/I085_old.png","7ddb6094dcbda7521762d42144135b811618b515a125016d6551b42f7a3a06ea","provenance/references/2a84e5baf25d-I085_old-before-r2.png","Use case: identity-preserve. Preserve this exact elderly woman and her same face, RIGHT-facing direction, heavy build, empty hands, teal kirtle, russet work overdress and checked apron, grey-brown background and painting style. Change the off-white head covering to an unmistakably sewn DARK MUTED TEAL WOOL HOOD with fitted crown and attached short shoulder cape: wool outer face opening, no white veil. Make her convincingly seventy with deeper fine eye and forehead creases, slight under-eye and cheek sag and subtle age spots, without changing nose/eyes/chin/skull identity. Keep everything else and no props.","a83c9987bb7d6c2a7413169c239e5de5af563f1fa12c2016eaa0e6fee68f35a8"
"I086","young","I086_young","portraits/I086_young.png","f","24","labour","laundress","세탁부","washing_cloth","other","thin","front","dark blond","warm peach tan with scattered freckles","extremely narrow long face with high flat forehead; close-set rounded green eyes; very broad blunt nose flattened at tip; deep hollow temples; tiny full lips; strongly projecting wide chin and angular jaw; large soft lobed ears","faded unbleached rough linen sleeves under worn grey-brown wool kirtle, visibly darned shoulder seam, no jewelry or fur","married","slight_smile","straw_hat","provenance/raw/I086_young.png","ba3d2ac998144dc80a59da64fb4c15f7a203a777c20e449d06d6531370bf4e34","provenance/references/5ab20f510948-style-1.jpg","Use case: historical-scene. Generate one complete square 256-ready painted portrait asset, not a sheet. Reference image is STYLE ONLY: match its restrained natural painterly realism, soft upper-left light, opaque uniform muted grey-brown background, head to lower-bust framing and material rendering. Create a genuinely new person; do not copy any reference face. No text, border or frame. Keep full headwear and upper shoulders inside image with a little top margin. Strongly distinct facial anatomy, natural unidealized person. All age stages will share this identity. No paper/book/scroll unless explicitly requested. ONE complete hand-painted natural realistic bust of I086, a 24-year-old woman, southern England around 1300, role: laundress. Genuinely facing the viewer nearly front-on with natural slight asymmetry; no mirroring. Permanent anatomical identity: extremely narrow long face with high flat forehead; close-set rounded green eyes; very broad blunt nose flattened at tip; deep hollow temples; tiny full lips; strongly projecting wide chin and angular jaw; large soft lobed ears. Build: slender neck and narrow bony shoulders, lean tissue; skull size independent of build. Skin: warm peach tan with scattered freckles; never connect skin tone or body to class, morality or nationality. Hair: dark blond; natural female hair consistent with headwear. Age: A genuinely grown young adult with adult jaw, longer neck and adult shoulders, youthful firm skin without deep age wrinkles. Expression: clearly legible gentle closed-mouth smile, lifted mouth corners and softened eyes, not a broad grin. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: faded unbleached rough linen sleeves under worn grey-brown wool kirtle, visibly darned shoulder seam, no jewelry or fur. Headwear: plain broad low woven straw hat over a discreet linen band, visibly straw rather than cloth veil. Prop staging, exactly: one damp-looking folded pale blue linen washing cloth draped over the LEFT forearm at the bottom edge. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","42394d3992a9283aef25614a6393cf966bdc6a7c9b541ee532478529b8710d05"
"I086","mature","I086_mature","portraits/I086_mature.png","f","45","labour","laundress","세탁부","washing_cloth","other","thin","front","dark blond with visible grey strands","warm peach tan with scattered freckles","extremely narrow long face with high flat forehead; close-set rounded green eyes; very broad blunt nose flattened at tip; deep hollow temples; tiny full lips; strongly projecting wide chin and angular jaw; large soft lobed ears","faded unbleached rough linen sleeves under worn grey-brown wool kirtle, visibly darned shoulder seam, no jewelry or fur","married","sharp_suspicious","colored_headscarf","provenance/raw/I086_mature.png","299ab690a72727aeb88c940c9a55f4362be2fe8d9709853541af4f93cb7f2c10","provenance/references/42394d3992a9-I086_mature-r1-ref0.png","Use case: identity-preserve. Edit the ONE person in the supplied reference portrait into their specified later age. This is the exact same individual: preserve their distinctive skull proportions, eye placement, nose shape, chin, mouth and ears, skin tone, build, direction, soft upper-left light, flat opaque grey-brown background, natural painterly rendering and square bust framing. Age skin and facial tissue clearly: mature age45 has modest lines and age-related softness, old age70 has convincing forehead and eye creases, cheek/neck aging and grey hair without changing identity. Stage-specific headwear and clothing changes as below. Keep stated prop plainly visible, do not introduce additional props. Paint complete coherent natural portrait not a layer overlay. ONE complete hand-painted natural realistic bust of I086, a 45-year-old woman, southern England around 1300, role: laundress. Genuinely facing the viewer nearly front-on with natural slight asymmetry; no mirroring. Permanent anatomical identity: extremely narrow long face with high flat forehead; close-set rounded green eyes; very broad blunt nose flattened at tip; deep hollow temples; tiny full lips; strongly projecting wide chin and angular jaw; large soft lobed ears. Build: slender neck and narrow bony shoulders, lean tissue; skull size independent of build. Skin: warm peach tan with scattered freckles; never connect skin tone or body to class, morality or nationality. Hair: dark blond with visible grey strands; natural female hair consistent with headwear. Age: Same person at forty-five: visible moderate crow feet, forehead creases and nasolabial folds, subtle greying and mature tissue; not merely a changed hat. Expression: clearly legible focused questioning look, narrowed attentive eyes and slightly raised outer brow, firm mouth; sharp not villainous. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: faded unbleached rough linen sleeves under worn grey-brown wool kirtle, visibly darned shoulder seam, no jewelry or fur. Headwear: muted ochre or russet cloth headscarf tied close around head, visibly colored not white. Prop staging, exactly: one damp-looking folded pale blue linen washing cloth draped over the LEFT forearm at the bottom edge. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing. The pale-blue washing cloth must be clearly recognizable, generously visible along lower edge, not cropped to a tiny corner.","ef040a4c85dc19caadb72333e3c6e93f8eeb568c654a0cc0033cf1387d25aeae"
"I086","old","I086_old","portraits/I086_old.png","f","70","labour","laundress","세탁부","washing_cloth","other","thin","front","grey-white hair with remnants of dark blond","warm peach tan with scattered freckles","extremely narrow long face with high flat forehead; close-set rounded green eyes; very broad blunt nose flattened at tip; deep hollow temples; tiny full lips; strongly projecting wide chin and angular jaw; large soft lobed ears","faded unbleached rough linen sleeves under worn grey-brown wool kirtle, visibly darned shoulder seam, no jewelry or fur","married","neutral","white_veil","provenance/raw/I086_old.png","216ade617105bf5b127de53f84cb839cc0fd69fb19f2268fcffee5dcd5b34878","provenance/references/38646433e9d9-I086_old-before-r2.png","Use case: identity-preserve. Keep exactly the SAME elderly woman in this portrait, same narrow long skull, broad blunt nose, large projecting chin, close green eyes, frontal pose and proportions. Her current age reads too young: make her clearly SEVENTY, with noticeably deeper forehead and eye creases, eye bags, softer drooping cheeks, nasolabial folds, thin papery neck skin with visible vertical neck folds, mild age spots, grey eyebrows and silver-grey hair below veil. No skull or face replacement. Keep her white veil, worn grey-brown work gown, visible pale-blue laundry cloth on LEFT forearm, shoulder patch, background, lighting and painterly realism exactly. Natural old age, no caricature, no makeup, no extra object.","e60acc810315d4ddc0b70746d3eb7ee411aa8bf133f9f249847666e0241876aa"
"I087","young","I087_young","portraits/I087_young.png","f","24","labour","wet_nurse","유모","none","none","heavy","left","warm black","light golden beige","short broad pear-shaped face; low narrow forehead; very wide-set narrow amber eyes with round arched brows; short delicate projecting nose with a cleft tip; large heart-shaped lips; deep double chin and very small ears","plain clean muted green wool kirtle with soft cream linen neck inset and broad practical rust-brown shoulder cloth, modest worker dress","married","tired_worried","veil_wimple","provenance/raw/I087_young.png","1ab12c5379bd182212de2719281ac88d92b95529f51929c82dcffdffc42d269b","provenance/references/38daa6c80253-I087_young-before-r2.png","Use case: identity-preserve. Precisely edit this existing painted portrait. Keep the exact same woman, facial anatomy, expression, age24, white veil and wimple, green kirtle and rust shoulder cloth, build, LEFT-facing pose, no object, composition, background and natural painterly lighting. ONLY lighten her skin tone slightly from medium golden brown to LIGHT golden beige within a fair warm complexion range. Preserve all facial shading naturally, not washed out or grey. Do not change identity or any costume detail. One square complete portrait, no text.","6081ad74b9d50f5a98eb49b300fde8b29e56402feae17821367d522dc8366302"
"I087","mature","I087_mature","portraits/I087_mature.png","f","45","labour","wet_nurse","유모","none","none","heavy","left","warm black with visible grey strands","light golden beige","short broad pear-shaped face; low narrow forehead; very wide-set narrow amber eyes with round arched brows; short delicate projecting nose with a cleft tip; large heart-shaped lips; deep double chin and very small ears","plain clean muted green wool kirtle with soft cream linen neck inset and broad practical rust-brown shoulder cloth, modest worker dress","married","neutral","coif","provenance/raw/I087_mature.png","c63dd81b5daa1e14b4ee8a42f387f69e9d2908feb6ba759024600d701e1c2060","provenance/references/6081ad74b9d5-I087_mature-r1-ref0.png","Use case: identity-preserve. Edit the ONE person in the supplied reference portrait into their specified later age. This is the exact same individual: preserve their distinctive skull proportions, eye placement, nose shape, chin, mouth and ears, skin tone, build, direction, soft upper-left light, flat opaque grey-brown background, natural painterly rendering and square bust framing. Age skin and facial tissue clearly: mature age45 has modest lines and age-related softness, old age70 has convincing forehead and eye creases, cheek/neck aging and grey hair without changing identity. Stage-specific headwear and clothing changes as below. Keep stated prop plainly visible, do not introduce additional props. Paint complete coherent natural portrait not a layer overlay. ONE complete hand-painted natural realistic bust of I087, a 45-year-old woman, southern England around 1300, role: wet nurse. Genuinely facing image LEFT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: short broad pear-shaped face; low narrow forehead; very wide-set narrow amber eyes with round arched brows; short delicate projecting nose with a cleft tip; large heart-shaped lips; deep double chin and very small ears. Build: full cheeks, substantial neck and broad fleshy shoulders, visibly heavier build; not caricature. Skin: light golden beige; never connect skin tone or body to class, morality or nationality. Hair: warm black with visible grey strands; natural female hair consistent with headwear. Age: Same person at forty-five: visible moderate crow feet, forehead creases and nasolabial folds, subtle greying and mature tissue; not merely a changed hat. Expression: quiet neutral relaxed mouth and naturally alert eyes. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: plain clean muted green wool kirtle with soft cream linen neck inset and broad practical rust-brown shoulder cloth, modest worker dress. Headwear: close plain white linen coif tied discreetly beneath chin, not a long white veil. Prop staging, exactly: no baby or object; both hands outside crop, welcoming relaxed shoulders. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","01db4688d21a9e1cca7f09a975d014fa4cd6cab4306a4c02cf8f744df8bf2d87"
"I087","old","I087_old","portraits/I087_old.png","f","70","labour","wet_nurse","유모","none","none","heavy","left","grey-white hair with remnants of warm black","light golden beige","short broad pear-shaped face; low narrow forehead; very wide-set narrow amber eyes with round arched brows; short delicate projecting nose with a cleft tip; large heart-shaped lips; deep double chin and very small ears","plain clean muted green wool kirtle with soft cream linen neck inset and broad practical rust-brown shoulder cloth, modest worker dress","married","slight_smile","veil_wimple","provenance/raw/I087_old.png","863866b2c6e107584e932ecdc73ab211af140d9d9dfe2c78af5aa2d725f94fc5","provenance/references/6081ad74b9d5-I087_old-r1-ref0.png","Use case: identity-preserve. Edit the ONE person in the supplied reference portrait into their specified later age. This is the exact same individual: preserve their distinctive skull proportions, eye placement, nose shape, chin, mouth and ears, skin tone, build, direction, soft upper-left light, flat opaque grey-brown background, natural painterly rendering and square bust framing. Age skin and facial tissue clearly: mature age45 has modest lines and age-related softness, old age70 has convincing forehead and eye creases, cheek/neck aging and grey hair without changing identity. Stage-specific headwear and clothing changes as below. Keep stated prop plainly visible, do not introduce additional props. Paint complete coherent natural portrait not a layer overlay. ONE complete hand-painted natural realistic bust of I087, a 70-year-old woman, southern England around 1300, role: wet nurse. Genuinely facing image LEFT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: short broad pear-shaped face; low narrow forehead; very wide-set narrow amber eyes with round arched brows; short delicate projecting nose with a cleft tip; large heart-shaped lips; deep double chin and very small ears. Build: full cheeks, substantial neck and broad fleshy shoulders, visibly heavier build; not caricature. Skin: light golden beige; never connect skin tone or body to class, morality or nationality. Hair: grey-white hair with remnants of warm black; natural female hair consistent with headwear. Age: Same person at seventy: clearly visible deeper wrinkles, eyelid and cheek sag, age spots, grey-white thinning hair; preserve all distinctive skeletal landmarks. Expression: clearly legible gentle closed-mouth smile, lifted mouth corners and softened eyes, not a broad grin. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: plain clean muted green wool kirtle with soft cream linen neck inset and broad practical rust-brown shoulder cloth, modest worker dress. Headwear: white linen veil combined with a close linen wimple enclosing neck and chin. Prop staging, exactly: no baby or object; both hands outside crop, welcoming relaxed shoulders. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","2528f4551afe67b1230941200d61863fbe70ca390e61de6238d1801e8c049ca7"
"I088","young","I088_young","portraits/I088_young.png","f","24","gentry","wealthy_widow_landholder","부유한 과부 토지 보유자","gloves","other","average","right","blue-black","fair pink-beige","long low forehead and a broad pentagonal lower face; tiny very widely spaced green eyes; long aquiline nose with a broad flat end and crooked septum; soft full upper lip with narrow lower lip; broad angular cleft chin; large rounded ears","rich deep crimson fine broadcloth gown, prominent soft silver-grey squirrel miniver mantle edging, silver gilt quatrefoil brooch, measured erect wealthy landholder posture; no black ermine spots","widowed","sharp_suspicious","widow_veil","provenance/raw/I088_young.png","28e71a91309cc2961ddd8296fee16eed5e717fd4fe21e9bfbf5644058d38a2d5","provenance/references/5ab20f510948-style-1.jpg","Use case: historical-scene. Generate one complete square 256-ready painted portrait asset, not a sheet. Reference image is STYLE ONLY: match its restrained natural painterly realism, soft upper-left light, opaque uniform muted grey-brown background, head to lower-bust framing and material rendering. Create a genuinely new person; do not copy any reference face. No text, border or frame. Keep full headwear and upper shoulders inside image with a little top margin. Strongly distinct facial anatomy, natural unidealized person. All age stages will share this identity. No paper/book/scroll unless explicitly requested. ONE complete hand-painted natural realistic bust of I088, a 24-year-old woman, southern England around 1300, role: wealthy widow landholder. Genuinely facing image RIGHT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: long low forehead and a broad pentagonal lower face; tiny very widely spaced green eyes; long aquiline nose with a broad flat end and crooked septum; soft full upper lip with narrow lower lip; broad angular cleft chin; large rounded ears. Build: ordinary medium neck and shoulders, moderate cheek tissue. Skin: fair pink-beige; never connect skin tone or body to class, morality or nationality. Hair: blue-black; natural female hair consistent with headwear. Age: A genuinely grown young adult with adult jaw, longer neck and adult shoulders, youthful firm skin without deep age wrinkles. Expression: clearly legible focused questioning look, narrowed attentive eyes and slightly raised outer brow, firm mouth; sharp not villainous. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: rich deep crimson fine broadcloth gown, prominent soft silver-grey squirrel miniver mantle edging, silver gilt quatrefoil brooch, measured erect wealthy landholder posture; no black ermine spots. Headwear: dark charcoal widow veil with narrow off-white temple band, not an all-white veil. Prop staging, exactly: a pair of soft tan leather gloves loosely held together in the LEFT hand at lower centre. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","8e66b2d86b61ba63346646b81ee6c866afff722120ff5cf9cf4167db852abe59"
"I088","mature","I088_mature","portraits/I088_mature.png","f","45","gentry","wealthy_widow_landholder","부유한 과부 토지 보유자","gloves","other","average","right","blue-black with visible grey strands","fair pink-beige","long low forehead and a broad pentagonal lower face; tiny very widely spaced green eyes; long aquiline nose with a broad flat end and crooked septum; soft full upper lip with narrow lower lip; broad angular cleft chin; large rounded ears","rich deep crimson fine broadcloth gown, prominent soft silver-grey squirrel miniver mantle edging, silver gilt quatrefoil brooch, measured erect wealthy landholder posture; no black ermine spots","widowed","neutral","barbette_fillet","provenance/raw/I088_mature.png","3de44be6f1f81162d96db62b73f555be55e75b3e49bc9a48baa2a71d93b3d0ea","provenance/references/8e66b2d86b61-I088_mature-r1-ref0.png","Use case: identity-preserve. Edit the ONE person in the supplied reference portrait into their specified later age. This is the exact same individual: preserve their distinctive skull proportions, eye placement, nose shape, chin, mouth and ears, skin tone, build, direction, soft upper-left light, flat opaque grey-brown background, natural painterly rendering and square bust framing. Age skin and facial tissue clearly: mature age45 has modest lines and age-related softness, old age70 has convincing forehead and eye creases, cheek/neck aging and grey hair without changing identity. Stage-specific headwear and clothing changes as below. Keep stated prop plainly visible, do not introduce additional props. Paint complete coherent natural portrait not a layer overlay. ONE complete hand-painted natural realistic bust of I088, a 45-year-old woman, southern England around 1300, role: wealthy widow landholder. Genuinely facing image RIGHT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: long low forehead and a broad pentagonal lower face; tiny very widely spaced green eyes; long aquiline nose with a broad flat end and crooked septum; soft full upper lip with narrow lower lip; broad angular cleft chin; large rounded ears. Build: ordinary medium neck and shoulders, moderate cheek tissue. Skin: fair pink-beige; never connect skin tone or body to class, morality or nationality. Hair: blue-black with visible grey strands; natural female hair consistent with headwear. Age: Same person at forty-five: visible moderate crow feet, forehead creases and nasolabial folds, subtle greying and mature tissue; not merely a changed hat. Expression: quiet neutral relaxed mouth and naturally alert eyes. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: rich deep crimson fine broadcloth gown, prominent soft silver-grey squirrel miniver mantle edging, silver gilt quatrefoil brooch, measured erect wealthy landholder posture; no black ermine spots. Headwear: historically correct linen barbette strap under chin and narrow fillet across crown, side hair gathered into restrained netted crespines; no fantasy crown. Prop staging, exactly: a pair of soft tan leather gloves loosely held together in the LEFT hand at lower centre. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","f2ce64a3f8568a06f4c50ed7cc9f428ce60847591a05922345183f8d5ffa959f"
