"asset_id","status","file","width","height","group","scene_description","characters","history_notes","sha256","generation_records","processing","readability","accepted","qa"
"chronicle_first_fire","candidate","assets/chronicle/chronicle_first_fire.png","384","384","chronicle","첫 화재: 불붙은 초가와 물통 나르는 주민","주민 네 명","잉글랜드 남부 1300–1318. 초가·목골조·천연 저채도 의복. 문 표식·홉·관·흑사병·현대물 없음. ","04b208e91f0cb3f64596c0301c27eefc8cba5245cdd2c304ed43371f9257467c","[{""tool"":""builtin image_gen"",""prompt"":""Use case: historical-scene. Create ONE square, full bleed chronicle illustration, designed for final 384x384 and readable at192x192. Project reference images are style only: match their low-chroma hand-painted gouache/oil medieval game keyart and restrained natural faces. Add just a slight English illuminated-manuscript flattened storytelling quality, NOT a literal manuscript page. No decorative frame, no border, no margin ornaments. Southern England 1300-1318. Palette muted earth, warm chalk, weathered oak, dull olive, gray wool; painterly material texture and clear simple silhouettes. Absolutely NO letters, numbers, symbols of writing, labels, watermarks, painted door marks or X marks, hops, coffins, plague, bright primary colors, modern objects, chimneys, blue glass. Plain unmarked doors. Limit scene to 2-4 people and a few key objects. First fire: one thatched hut burning at dusk, orange fire only at roof edge and dark smoke above. Four villagers form a clear bucket brigade from a stone well in foreground toward the house, passing wooden buckets hand to hand. No injured bodies, no gore. Fire and urgent water-carrying action obvious. Muted ember orange, smoke gray, no saturated red theatrical glow. No chimneys."",""rawFile"":""raw/chronicle-early/chronicle_first_fire.png"",""referenceImages"":[""references/키아트_타이틀_화풍기준.jpg"",""references/P05.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}}]","{""resize"":""Square source proportionally downsampled to384x384 using sharp Lanczos3; ensureAlpha; no painting modifications."",""sourceRaw"":""raw/chronicle-early/chronicle_first_fire.png""}","{}","pending user review","{""status"":""candidate"",""sceneLegibility384"":""pass: principal action and objects readable without text"",""sceneLegibility192"":""pass: principal silhouette and action retained"",""historicalVisualInspection"":""No prohibited visible motifs found; not exhaustive scholarly certification"",""illuminationStrength"":""slight/weak: keyart painterly texture dominates; final stylistic acceptance remains user decision"",""notes"":""No corrective edit required""}"
"chronicle_rebuilding","candidate","assets/chronicle/chronicle_rebuilding.png","384","384","chronicle","재건: 그을린 터 옆 새 목골조를 세우는 목수","목수 세 명","잉글랜드 남부 1300–1318. 초가·목골조·천연 저채도 의복. 문 표식·홉·관·흑사병·현대물 없음. ","e6f060e8496cbb54ed0d4cc110b775999315977a2acd5c775e871b4a0b3f88c9","[{""tool"":""builtin image_gen"",""prompt"":""Use case: historical-scene. Create ONE square, full bleed chronicle illustration, designed for final 384x384 and readable at192x192. Project reference images are style only: match their low-chroma hand-painted gouache/oil medieval game keyart and restrained natural faces. Add just a slight English illuminated-manuscript flattened storytelling quality, NOT a literal manuscript page. No decorative frame, no border, no margin ornaments. Southern England 1300-1318. Palette muted earth, warm chalk, weathered oak, dull olive, gray wool; painterly material texture and clear simple silhouettes. Absolutely NO letters, numbers, symbols of writing, labels, watermarks, painted door marks or X marks, hops, coffins, plague, bright primary colors, modern objects, chimneys, blue glass. Plain unmarked doors. Limit scene to 2-4 people and a few key objects. Rebuilding after the fire: beside low charred remains in foreground, three medieval carpenters raise a timber-framed wall assembled flat on the ground, now tilted halfway upright using ropes and a prop. One carpenter pulls rope, two support the timber frame. A second completed upright frame behind makes rebuilding clear. Hewn oak pegs, simple hand axe on ground, no power tools, no metal scaffold. Gentle hopeful morning."",""rawFile"":""raw/chronicle-early/chronicle_rebuilding.png"",""referenceImages"":[""references/키아트_타이틀_화풍기준.jpg"",""references/P05.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}}]","{""resize"":""Square source proportionally downsampled to384x384 using sharp Lanczos3; ensureAlpha; no painting modifications."",""sourceRaw"":""raw/chronicle-early/chronicle_rebuilding.png""}","{}","pending user review","{""status"":""candidate"",""sceneLegibility384"":""pass: principal action and objects readable without text"",""sceneLegibility192"":""pass: principal silhouette and action retained"",""historicalVisualInspection"":""No prohibited visible motifs found; not exhaustive scholarly certification"",""illuminationStrength"":""slight/weak: keyart painterly texture dominates; final stylistic acceptance remains user decision"",""notes"":""No corrective edit required""}"
"chronicle_bad_harvest","candidate","assets/chronicle/chronicle_bad_harvest.png","384","384","chronicle","첫 흉년: 빈 수레와 적은 볏단, 쓰러진 밭","농부 두 명","잉글랜드 남부 1300–1318. 초가·목골조·천연 저채도 의복. 문 표식·홉·관·흑사병·현대물 없음. ","008803576697e52f80c5665a2ad21c42219eb344276df7845c2c79fef262fc7b","[{""tool"":""builtin image_gen"",""prompt"":""Use case: historical-scene. Create ONE square, full bleed chronicle illustration, designed for final 384x384 and readable at192x192. Project reference images are style only: match their low-chroma hand-painted gouache/oil medieval game keyart and restrained natural faces. Add just a slight English illuminated-manuscript flattened storytelling quality, NOT a literal manuscript page. No decorative frame, no border, no margin ornaments. Southern England 1300-1318. Palette muted earth, warm chalk, weathered oak, dull olive, gray wool; painterly material texture and clear simple silhouettes. Absolutely NO letters, numbers, symbols of writing, labels, watermarks, painted door marks or X marks, hops, coffins, plague, bright primary colors, modern objects, chimneys, blue glass. Plain unmarked doors. Limit scene to 2-4 people and a few key objects. Bad harvest. A nearly empty wooden two-wheeled cart holds only THREE thin poor wheat sheaves. Two weary farmers place the last skimpy sheaf on the cart. Surrounding field has sparse flattened wet stalks and mud, gray clouds and a small ruined patch. Composition strongly contrasts large empty cart bed with few thin sheaves; no plentiful golden wheat stacks. Restrained melancholy, no starvation corpses."",""rawFile"":""raw/chronicle-early/chronicle_bad_harvest.png"",""referenceImages"":[""references/키아트_타이틀_화풍기준.jpg"",""references/P05.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}}]","{""resize"":""Square source proportionally downsampled to384x384 using sharp Lanczos3; ensureAlpha; no painting modifications."",""sourceRaw"":""raw/chronicle-early/chronicle_bad_harvest.png""}","{}","pending user review","{""status"":""candidate"",""sceneLegibility384"":""pass: principal action and objects readable without text"",""sceneLegibility192"":""pass: principal silhouette and action retained"",""historicalVisualInspection"":""No prohibited visible motifs found; not exhaustive scholarly certification"",""illuminationStrength"":""slight/weak: keyart painterly texture dominates; final stylistic acceptance remains user decision"",""notes"":""No corrective edit required""}"
"chronicle_market_day","candidate","assets/chronicle/chronicle_market_day.png","384","384","chronicle","장날: 천막 좌판에서 물건을 거래하는 네 사람","상인 두 명과 손님 두 명","잉글랜드 남부 1300–1318. 초가·목골조·천연 저채도 의복. 문 표식·홉·관·흑사병·현대물 없음. ","4a81ac7000f098136a801138dd248346a908d7eadf4a4f3f750bdc7843f0fbc0","[{""tool"":""builtin image_gen"",""prompt"":""Use case: historical-scene. Create ONE square, full bleed chronicle illustration, designed for final 384x384 and readable at192x192. Project reference images are style only: match their low-chroma hand-painted gouache/oil medieval game keyart and restrained natural faces. Add just a slight English illuminated-manuscript flattened storytelling quality, NOT a literal manuscript page. No decorative frame, no border, no margin ornaments. Southern England 1300-1318. Palette muted earth, warm chalk, weathered oak, dull olive, gray wool; painterly material texture and clear simple silhouettes. Absolutely NO letters, numbers, symbols of writing, labels, watermarks, painted door marks or X marks, hops, coffins, plague, bright primary colors, modern objects, chimneys, blue glass. Plain unmarked doors. Limit scene to 2-4 people and a few key objects. First market day. Two modest canvas stalls in a timber-framed village lane, one displaying a few bread loaves and grain measure, the other folded muted wool cloth and pottery. Four townspeople, two sellers and two buyers, visibly exchange a loaf and a small coin. Clear friendly everyday activity, no crowds hiding objects, no signs or lettering, no brightly striped awnings. A plain stone market cross in soft background."",""rawFile"":""raw/chronicle-early/chronicle_market_day.png"",""referenceImages"":[""references/키아트_타이틀_화풍기준.jpg"",""references/P05.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}}]","{""resize"":""Square source proportionally downsampled to384x384 using sharp Lanczos3; ensureAlpha; no painting modifications."",""sourceRaw"":""raw/chronicle-early/chronicle_market_day.png""}","{}","pending user review","{""status"":""candidate"",""sceneLegibility384"":""pass: principal action and objects readable without text"",""sceneLegibility192"":""pass: principal silhouette and action retained"",""historicalVisualInspection"":""No prohibited visible motifs found; not exhaustive scholarly certification"",""illuminationStrength"":""slight/weak: keyart painterly texture dominates; final stylistic acceptance remains user decision"",""notes"":""No corrective edit required""}"
"chronicle_petition","candidate","assets/chronicle/chronicle_petition.png","384","384","chronicle","상인들이 영주관 앞에서 모자를 벗어 들고 청원서를 내민다.","상인 2명, 청지기 1명","1300–1318 잉글랜드 남부. 참조의 문 X표식은 배제. 무문자·무숫자, 주택 굴뚝·홉·육각 관·흑사병 장면 없음. 연대기는 약한 채식 구도만 차용.","9dbe7d39e333dc5e519f9b7264aeaca86c59d3ab0e7e28ea58ddc572c32585e5","[{""tool"":""builtin image_gen"",""prompt"":""Use case: historical-scene. Create ONE square full-bleed chronicle illustration, no border, no lettering, no numbers, no pseudo-writing. Southern England market town 1300–1318. Match attached project keyart muted handpainted gouache/oil storytelling, gently simplified manuscript illumination spatial rhythms ONLY, not ornate manuscript borders. Natural restrained faces as the two portrait references, small readable story in 384px and 192px. Earthy wool, flax, oak, warm lime plaster, low rubble foundations, thatch and muted flat clay roof tiles. NO house chimneys, no blue glass, no painted door marks, no hops, no coffins, no plague, no vivid primary colors, no fantasy armor, no modern objects. References are STYLE only: specifically do not reproduce their erroneous white X door markings. Scene: Outside a timber lord's hall, two merchants each holding a removed soft wool cap bow slightly, one extending a conspicuously BLANK parchment to the steward standing on the doorstep. Three foreground adults, empty hat-in-hand humility and offered paper must unmistakably read petition. Late-spring muted daylight; soft town background, no crowd."",""rawFile"":""raw/chronicle-late/chronicle_petition.png"",""referenceImages"":[""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/키아트_타이틀_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/로딩화면_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P05.png"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P13.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}}]","{""sourceWidth"":1254,""sourceHeight"":1254,""output"":""384×384 RGBA PNG"",""operation"":""Lanczos3 fit-cover centre resize, no stretching, no drawn additions""}","{}","pending user review","{""visualReview"":""pass candidate; full generated source and 192px contact inspected"",""readability384"":""벗어 든 모자·몸을 낮춘 상인·문간으로 건네는 문서가 청원으로 읽힘."",""readability192"":""주요 인물 행동과 소품/건축 구도 유지"",""noTextNumbers"":true,""noDoorMarks"":true,""noHouseChimneys"":true,""noHopsCoffinsPlague"":true,""style"":""저채도 손그림 회화, 약한 채식 공간 구성. 실제 필사본 복제 아님."",""limitations"":""에이전트 자기검수이며 블라인드 사용자 인지 실험 아님.""}"
"chronicle_charter","candidate","assets/chronicle/chronicle_charter.png","384","384","chronicle","시장 십자가 앞에서 붉은 밀랍 인장이 달린 특허 문서를 낭독한다.","관리 1명, 주민 3명","1300–1318 잉글랜드 남부. 참조의 문 X표식은 배제. 무문자·무숫자, 주택 굴뚝·홉·육각 관·흑사병 장면 없음. 연대기는 약한 채식 구도만 차용.","310e3ff11f06aae28777be800dbc468243fa506342bf29b0ecb9fdb73b974aa7","[{""tool"":""builtin image_gen"",""prompt"":""Use case: historical-scene. Create ONE square full-bleed chronicle illustration, no border, no lettering, no numbers, no pseudo-writing. Southern England market town 1300–1318. Match attached project keyart muted handpainted gouache/oil storytelling, gently simplified manuscript illumination spatial rhythms ONLY, not ornate manuscript borders. Natural restrained faces as the two portrait references, small readable story in 384px and 192px. Earthy wool, flax, oak, warm lime plaster, low rubble foundations, thatch and muted flat clay roof tiles. NO house chimneys, no blue glass, no painted door marks, no hops, no coffins, no plague, no vivid primary colors, no fantasy armor, no modern objects. References are STYLE only: specifically do not reproduce their erroneous white X door markings. Scene: A town officer before a plain stone market cross presents and reads a large BLANK opened charter with prominent hanging muted red wax seal to three attentive townspeople. The sheet is completely blank and turned toward the viewer, red seal below; gesture of granted civic rights. Town square, clean sunny overcast, no lettering anywhere. Four clear focal figures."",""rawFile"":""raw/chronicle-late/chronicle_charter.png"",""referenceImages"":[""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/키아트_타이틀_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/로딩화면_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P05.png"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P13.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}},{""tool"":""builtin image_gen"",""prompt"":""Edit this existing square illustration only to remove EVERY domestic chimney or flue protruding from any house roof; reconstruct ordinary uninterrupted clay tiles or thatch wherever a chimney stood. Church tower and cross and stone market cross must remain. Preserve all people, facial gestures, document, buildings, clothing, muted hand-painted paint texture, composition, square canvas, existing blank pages and no text. Do not add any object. Southern England circa1300 project houses have NO chimneys."",""rawFile"":""raw/chronicle-late/chronicle_charter-no-chimneys.png"",""referenceImages"":[""raw/chronicle-late/chronicle_charter.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}}]","{""sourceWidth"":1254,""sourceHeight"":1254,""output"":""384×384 RGBA PNG"",""operation"":""Lanczos3 fit-cover centre resize, no stretching, no drawn additions"",""selectedRaw"":""raw/chronicle-late/chronicle_charter-no-chimneys.png""}","{}","pending user review","{""visualReview"":""pass candidate; full generated source and 192px contact inspected"",""correction"":""Background domestic chimneys removed by image edit; initial version preserved as raw."",""readability384"":""높이 든 빈 문서와 붉은 인장·시장 십자가가 특허 공표로 읽힘."",""readability192"":""주요 인물 행동과 소품/건축 구도 유지"",""noTextNumbers"":true,""noDoorMarks"":true,""noHouseChimneys"":true,""noHopsCoffinsPlague"":true,""style"":""저채도 손그림 회화, 약한 채식 공간 구성. 실제 필사본 복제 아님."",""limitations"":""에이전트 자기검수이며 블라인드 사용자 인지 실험 아님.""}"
"chronicle_palisade","candidate","assets/chronicle/chronicle_palisade.png","384","384","chronicle","주민들이 목책 말뚝을 세워 둘레를 닫는다.","목책 일꾼 3명","1300–1318 잉글랜드 남부. 참조의 문 X표식은 배제. 무문자·무숫자, 주택 굴뚝·홉·육각 관·흑사병 장면 없음. 연대기는 약한 채식 구도만 차용.","018360f49131d1dec483f77070f3899fb8ebb4d2b4907147e10c1e7d743895b5","[{""tool"":""builtin image_gen"",""prompt"":""Use case: historical-scene. Create ONE square full-bleed chronicle illustration, no border, no lettering, no numbers, no pseudo-writing. Southern England market town 1300–1318. Match attached project keyart muted handpainted gouache/oil storytelling, gently simplified manuscript illumination spatial rhythms ONLY, not ornate manuscript borders. Natural restrained faces as the two portrait references, small readable story in 384px and 192px. Earthy wool, flax, oak, warm lime plaster, low rubble foundations, thatch and muted flat clay roof tiles. NO house chimneys, no blue glass, no painted door marks, no hops, no coffins, no plague, no vivid primary colors, no fantasy armor, no modern objects. References are STYLE only: specifically do not reproduce their erroneous white X door markings. Scene: Three villagers raising one tall sharpened oak palisade stake vertically into a shallow earth trench beside a short row of newly installed stakes, one holds upright while two guide. Simple timber gate in background, thatch town beyond. Make construction effort clear with rope and wooden mallet set on earth, no carts or material piles obscuring action."",""rawFile"":""raw/chronicle-late/chronicle_palisade.png"",""referenceImages"":[""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/키아트_타이틀_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/로딩화면_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P05.png"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P13.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}}]","{""sourceWidth"":1254,""sourceHeight"":1254,""output"":""384×384 RGBA PNG"",""operation"":""Lanczos3 fit-cover centre resize, no stretching, no drawn additions""}","{}","pending user review","{""visualReview"":""pass candidate; full generated source and 192px contact inspected"",""readability384"":""세 사람이 날카로운 통나무를 흙 구덩이에 세우는 행동으로 목책 공사를 읽음."",""readability192"":""주요 인물 행동과 소품/건축 구도 유지"",""noTextNumbers"":true,""noDoorMarks"":true,""noHouseChimneys"":true,""noHopsCoffinsPlague"":true,""style"":""저채도 손그림 회화, 약한 채식 공간 구성. 실제 필사본 복제 아님."",""limitations"":""에이전트 자기검수이며 블라인드 사용자 인지 실험 아님.""}"
"chronicle_market_town","candidate","assets/chronicle/chronicle_market_town.png","384","384","chronicle","목책 안 광장과 상설 장터·교회가 갖춰진 시장도시 전경.","성문으로 들어오는 주민 4명","1300–1318 잉글랜드 남부. 참조의 문 X표식은 배제. 무문자·무숫자, 주택 굴뚝·홉·육각 관·흑사병 장면 없음. 연대기는 약한 채식 구도만 차용.","8bfbc5d6a1303def414b179308d5695357489f38006fd076bcc9c38b72f30ea0","[{""tool"":""builtin image_gen"",""prompt"":""Use case: historical-scene. Create ONE square full-bleed chronicle illustration, no border, no lettering, no numbers, no pseudo-writing. Southern England market town 1300–1318. Match attached project keyart muted handpainted gouache/oil storytelling, gently simplified manuscript illumination spatial rhythms ONLY, not ornate manuscript borders. Natural restrained faces as the two portrait references, small readable story in 384px and 192px. Earthy wool, flax, oak, warm lime plaster, low rubble foundations, thatch and muted flat clay roof tiles. NO house chimneys, no blue glass, no painted door marks, no hops, no coffins, no plague, no vivid primary colors, no fantasy armor, no modern objects. References are STYLE only: specifically do not reproduce their erroneous white X door markings. Scene: A newly established enclosed market town seen in gently elevated manuscript-like view: a full connected oak palisade encloses a small spacious square, plain stone market cross at center, permanent stalls under muted beige cloth, modest parish church, thatch and timber plaster homes. Four clear tiny foreground citizens entering the open town gate. This is civic town establishment, wider than a close market-day transaction. No text banners or painted door symbols."",""rawFile"":""raw/chronicle-late/chronicle_market_town.png"",""referenceImages"":[""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/키아트_타이틀_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/로딩화면_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P05.png"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P13.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}},{""tool"":""builtin image_gen"",""prompt"":""Edit this existing square illustration only to remove EVERY domestic chimney or flue protruding from any house roof; reconstruct ordinary uninterrupted clay tiles or thatch wherever a chimney stood. Church tower and cross and stone market cross must remain. Preserve all people, facial gestures, document, buildings, clothing, muted hand-painted paint texture, composition, square canvas, existing blank pages and no text. Do not add any object. Southern England circa1300 project houses have NO chimneys."",""rawFile"":""raw/chronicle-late/chronicle_market_town-no-chimneys.png"",""referenceImages"":[""raw/chronicle-late/chronicle_market_town.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}}]","{""sourceWidth"":1254,""sourceHeight"":1254,""output"":""384×384 RGBA PNG"",""operation"":""Lanczos3 fit-cover centre resize, no stretching, no drawn additions"",""selectedRaw"":""raw/chronicle-late/chronicle_market_town-no-chimneys.png""}","{}","pending user review","{""visualReview"":""pass candidate; full generated source and 192px contact inspected"",""correction"":""Background domestic chimneys removed by image edit; initial version preserved as raw."",""readability384"":""닫힌 목책·성문·중앙 십자가·장터·교회가 갖춰진 도시 전체 구도, 거래 근접 장면과 구별."",""readability192"":""주요 인물 행동과 소품/건축 구도 유지"",""noTextNumbers"":true,""noDoorMarks"":true,""noHouseChimneys"":true,""noHopsCoffinsPlague"":true,""style"":""저채도 손그림 회화, 약한 채식 공간 구성. 실제 필사본 복제 아님."",""limitations"":""에이전트 자기검수이며 블라인드 사용자 인지 실험 아님.""}"
"chronicle_church_dedication","candidate","assets/chronicle/chronicle_church_dedication.png","384","384","chronicle","성직자가 새 교회 문간을 축복하고 주민들이 봉헌을 지켜본다.","성직자 1명, 보조 1명, 주민 2명","1300–1318 잉글랜드 남부. 참조의 문 X표식은 배제. 무문자·무숫자, 주택 굴뚝·홉·육각 관·흑사병 장면 없음. 연대기는 약한 채식 구도만 차용.","be7f1cc0ee2ba1584375ee0dc405123fee5c161e28fa7497e05c6b3704eabd3f","[{""tool"":""builtin image_gen"",""prompt"":""Use case: historical-scene. Create ONE square full-bleed chronicle illustration, no border, no lettering, no numbers, no pseudo-writing. Southern England market town 1300–1318. Match attached project keyart muted handpainted gouache/oil storytelling, gently simplified manuscript illumination spatial rhythms ONLY, not ornate manuscript borders. Natural restrained faces as the two portrait references, small readable story in 384px and 192px. Earthy wool, flax, oak, warm lime plaster, low rubble foundations, thatch and muted flat clay roof tiles. NO house chimneys, no blue glass, no painted door marks, no hops, no coffins, no plague, no vivid primary colors, no fantasy armor, no modern objects. References are STYLE only: specifically do not reproduce their erroneous white X door markings. Scene: A clergy member in subdued cream vestment lifts an aspergillum to bless the stone doorway of a small new parish church; another attendant holds a holy-water bowl, with two townspeople watching respectfully. Four figures. Church porch with simple pointed arch, rubble stone and weathered oak door, tiny carved cross, no funeral, no coffin, no mourners. Bright restrained celebration."",""rawFile"":""raw/chronicle-late/chronicle_church_dedication.png"",""referenceImages"":[""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/키아트_타이틀_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/로딩화면_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P05.png"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P13.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}},{""tool"":""builtin image_gen"",""prompt"":""Edit this existing square illustration ONLY remove every domestic chimney or flue protruding from any house roof in the background, reconstruct unbroken ordinary clay tiles or thatch. This includes tiny brick or pale stacks, all must vanish. Keep the church tower/cross, all people, faces, hands, clothing, primary action, color, painted texture, composition exactly unchanged. No added text or objects. Project historical houses have NO chimneys."",""rawFile"":""raw/chronicle-late/chronicle_church_dedication-no-chimneys.png"",""referenceImages"":[""raw/chronicle-late/chronicle_church_dedication.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}}]","{""sourceWidth"":1254,""sourceHeight"":1254,""output"":""384×384 RGBA PNG"",""operation"":""Lanczos3 fit-cover centre resize, no stretching, no drawn additions"",""selectedRaw"":""raw/chronicle-late/chronicle_church_dedication-no-chimneys.png""}","{}","pending user review","{""visualReview"":""pass candidate; full generated source and 192px contact inspected"",""correction"":""Background domestic chimneys removed by image edit; initial version preserved as raw."",""readability384"":""교회 문간을 향한 성수 뿌리기와 성수 통이 축복 의식으로 읽힘. 봉헌이라는 제도적 이름은 문맥 필요."",""readability192"":""주요 인물 행동과 소품/건축 구도 유지"",""noTextNumbers"":true,""noDoorMarks"":true,""noHouseChimneys"":true,""noHopsCoffinsPlague"":true,""style"":""저채도 손그림 회화, 약한 채식 공간 구성. 실제 필사본 복제 아님."",""limitations"":""에이전트 자기검수이며 블라인드 사용자 인지 실험 아님.""}"
"chronicle_famine","candidate","assets/chronicle/chronicle_famine.png","384","384","chronicle","빈 바구니와 그릇 앞에서 가족이 굶주림을 견딘다.","부모 2명, 어린이 1명","1300–1318 잉글랜드 남부. 참조의 문 X표식은 배제. 무문자·무숫자, 주택 굴뚝·홉·육각 관·흑사병 장면 없음. 연대기는 약한 채식 구도만 차용.","867cb6a6633a42b93db20fc8f14ff26cc8a2f52f84cfc9873687e51350f73d7e","[{""tool"":""builtin image_gen"",""prompt"":""Use case: historical-scene. Create ONE square full-bleed chronicle illustration, no border, no lettering, no numbers, no pseudo-writing. Southern England market town 1300–1318. Match attached project keyart muted handpainted gouache/oil storytelling, gently simplified manuscript illumination spatial rhythms ONLY, not ornate manuscript borders. Natural restrained faces as the two portrait references, small readable story in 384px and 192px. Earthy wool, flax, oak, warm lime plaster, low rubble foundations, thatch and muted flat clay roof tiles. NO house chimneys, no blue glass, no painted door marks, no hops, no coffins, no plague, no vivid primary colors, no fantasy armor, no modern objects. References are STYLE only: specifically do not reproduce their erroneous white X door markings. Scene: A gaunt living family of three sitting beside an EMPTY upturned wicker grain basket and empty shallow wooden bowl at a deserted market stall. Rain-soaked southern English town behind, two closed empty stalls. Hollow cheeks, worried posture, mother comforting child, father looking at empty bowl. Dignified restrained sorrow, no dead bodies, no sickness markings, no plague imagery."",""rawFile"":""raw/chronicle-late/chronicle_famine.png"",""referenceImages"":[""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/키아트_타이틀_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/로딩화면_화풍기준.jpg"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P05.png"",""/Users/rexxa/github/feudal-lord-simulator/references/astra-wave16/astra-wave16-reference-files/P13.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}},{""tool"":""builtin image_gen"",""prompt"":""Edit this existing square illustration ONLY remove every domestic chimney or flue protruding from any house roof in the background, reconstruct unbroken ordinary clay tiles or thatch. This includes tiny brick or pale stacks, all must vanish. Keep the church tower/cross, all people, faces, hands, clothing, primary action, color, painted texture, composition exactly unchanged. No added text or objects. Project historical houses have NO chimneys."",""rawFile"":""raw/chronicle-late/chronicle_famine-no-chimneys.png"",""referenceImages"":[""raw/chronicle-late/chronicle_famine.png""],""model"":""not supplied"",""seed"":""not supplied"",""sourceImageDimensions"":{""width"":1254,""height"":1254}}]","{""sourceWidth"":1254,""sourceHeight"":1254,""output"":""384×384 RGBA PNG"",""operation"":""Lanczos3 fit-cover centre resize, no stretching, no drawn additions"",""selectedRaw"":""raw/chronicle-late/chronicle_famine-no-chimneys.png""}","{}","pending user review","{""visualReview"":""pass candidate; full generated source and 192px contact inspected"",""correction"":""Background domestic chimneys removed by image edit; initial version preserved as raw."",""readability384"":""비·빈 장터·빈 그릇과 바구니·침울한 가족이 식량난으로 읽힘. 연도·기간은 그림만으로 판별 불가."",""readability192"":""주요 인물 행동과 소품/건축 구도 유지"",""noTextNumbers"":true,""noDoorMarks"":true,""noHouseChimneys"":true,""noHopsCoffinsPlague"":true,""style"":""저채도 손그림 회화, 약한 채식 공간 구성. 실제 필사본 복제 아님."",""limitations"":""에이전트 자기검수이며 블라인드 사용자 인지 실험 아님.""}"
